Latitude,Longitude,duration,Rainfall,Elevation,Slope,occured,rainfall_elevation,terrain_risk,rain_slope
-0.2186,-78.5097,0.0,1383.125626056873,2809.0,1.311445951461792,1,0.9131720840582832,0.184507566218881,3.3699319620807864
35.7,51.4167,0.0,413.1067330017686,1189.0,0.0,1,0.853201193574814,0.058758968881597776,0.6931471805599453
35.6897,139.692,0.0,1383.125626056873,49.0,24.356508255004883,1,3.3898840438818927,0.184507566218881,6.2243060388662155
38.9047,-77.0163,0.0,908.9457597583532,19.0,8.371980667114258,1,3.859619368267991,0.12500962120285125,4.75006611638013
35.663972,139.8713358,0.0,1383.125626056873,10.0,3.8889124393463135,1,4.8499867185359316,0.184507566218881,4.410271197976524
39.0737378,-95.70382570464194,0.0,1383.125626056873,269.0,0.0,1,1.9632851126193138,0.184507566218881,0.6931471805599453
-9.2079909,-76.1651529,0.0,1383.125626056873,718.0,0.0,1,1.3670298847448765,0.184507566218881,0.6931471805599453
45.4386,10.9928,0.0,1383.125626056873,60.0,3.2261176109313965,1,3.205757781989071,0.184507566218881,4.228401795254046
34.0253,-6.8361,0.0,1383.125626056873,23.0,1.4531670808792114,1,4.088162734353791,0.184507566218881,3.4658162180187997
35.7,51.4167,0.0,413.1067330017686,1189.0,0.0,1,0.853201193574814,0.058758968881597776,0.6931471805599453
19.4333,-99.1333,0.0,1383.125626056873,2233.0,5.632969856262207,1,0.9628403567979966,0.184507566218881,4.773225178615996
36.7764,3.0586,0.0,818.3837542310357,37.0,2.4931421279907227,1,3.158548778635418,0.11323237796029421,3.479912236503759
42.8139,-86.0129,60.0,1383.125626056873,199.0,2.243750095367432,1,2.1878057065206113,0.184507566218881,3.8779533640937287
51.246664,4.402453,60.0,1383.125626056873,11.0,4.737378120422363,1,4.764397689806029,0.184507566218881,4.603263189757446
-6.2146,106.845,0.0,2403.623966500163,13.0,2.629258155822754,1,5.157257282478281,0.30167945684282244,4.567850151648317
35.7,51.4167,0.0,413.1067330017686,1189.0,0.0,1,0.853201193574814,0.058758968881597776,0.6931471805599453
35.6897,139.692,0.0,1383.125626056873,49.0,24.356508255004883,1,3.3898840438818927,0.184507566218881,6.2243060388662155
36.9616674,42.45654123879075,0.0,1383.125626056873,320.0,0.0,1,1.8419458920453236,0.184507566218881,0.6931471805599453
29.8556443,90.8749807,0.0,837.9621971398592,4759.0,26.48899269104004,1,0.7775078501224256,0.11579025764837439,5.809156773628965
36.2804074,50.006663,0.0,450.3696514293552,1309.0,1.854334115982056,1,0.8517708247693403,0.06389321309051237,2.671823420904017
60.163593,24.937803,0.0,1383.125626056873,521.442173599423,6.62343715367394,1,1.5363129545948355,0.184507566218881,4.93267147015799
30.0561,31.2394,0.0,49.50224049389362,34.0,20.375661849975582,1,1.2279870586092687,0.007225843562615511,2.836518828468715
33.6989,73.0369,0.0,1301.5081146731973,546.0,3.818778514862061,1,1.4769018413607877,0.17451552113271182,4.333246500951999
33.6989,73.0369,0.0,1301.5081146731973,546.0,3.818778514862061,1,1.4769018413607877,0.17451552113271182,4.333246500951999
34.0253,-6.8361,0.0,1383.125626056873,23.0,1.4531670808792114,1,4.088162734353791,0.184507566218881,3.4658162180187997
33.8869,35.5131,0.0,1383.125626056873,81.0,8.92238998413086,1,2.937434806254087,0.184507566218881,5.22689991703969
38.9047,-77.0163,0.0,908.9457597583532,19.0,8.371980667114258,1,3.859619368267991,0.12500962120285125,4.75006611638013
39.905,116.391,0.0,580.345856025815,55.0,8.374380111694336,1,2.5147339319729447,0.08159833035289885,4.311432893039904
33.9876533,51.4428856,0.0,1383.125626056873,939.0,1.4527841806411743,1,1.2445609207588213,0.184507566218881,3.465569160922042
22.3850051,71.745261,0.0,477.6262072846293,56.0,2.7302587032318115,1,2.3398237610145496,0.06763211505892049,3.0664630030794635
-2.6296,31.31,0.0,1103.5051681101322,1464.0,3.818715810775757,1,1.0127805242217138,0.14985178322916926,4.172897493627253
50.59324,5.867828,0.0,1383.125626056873,175.0,3.062802791595459,1,2.2883511016707576,0.184507566218881,4.178006001761394
34.5328,69.1658,0.0,951.7458071932195,1798.0,4.627367496490479,1,0.9278404098829283,0.13052770371644723,4.215691474468497
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
64.779262,-18.673522,0.0,1130.979623645544,521.442173599423,6.62343715367394,1,1.426666787445752,0.1533106330989501,4.734618239552692
23.8143419,77.5340719,0.0,1383.125626056873,466.0,0.9274099469184875,1,1.601753484567242,0.184507566218881,3.051527075650775
39.905,116.391,0.0,580.345856025815,55.0,8.374380111694336,1,2.5147339319729447,0.08159833035289885,4.311432893039904
37.5833,127.0,0.0,917.5058612599968,38.0,1.4929898977279663,1,3.2396893651121657,0.1261156882157443,3.111193472248631
33.6989,73.0369,0.0,1301.5081146731973,546.0,3.818778514862061,1,1.4769018413607877,0.17451552113271182,4.333246500951999
39.93,32.85,0.0,1383.125626056873,851.0,0.0,1,1.2874091920365476,0.184507566218881,0.6931471805599453
35.7,51.4167,0.0,413.1067330017686,1189.0,0.0,1,0.853201193574814,0.058758968881597776,0.6931471805599453
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
-15.7744,-48.0773,0.0,1383.125626056873,1240.0,2.138115882873535,1,1.1360766787962873,0.184507566218881,3.831772373498083
44.8025284,20.452908,0.0,1383.125626056873,79.0,7.541007995605469,1,2.9595386311326477,0.184507566218881,5.060657433433897
-34.5997,-58.3819,0.0,1039.476458914578,37.0,3.500889301300049,1,3.3794507503059266,0.1417442638366991,4.0310820404164165
40.6889,-112.011,0.0,646.1546421051025,1328.0,1.854334115982056,1,0.910753879343556,0.0904445464410722,2.990000459609406
15.6333,32.6333,0.0,74.4496937841177,387.0,0.9630299806594848,1,0.784759921473405,0.01084773200722088,1.1217580029959948
42.9017,140.759,0.0,1383.125626056873,179.0,0.0,1,2.2704782666492402,0.184507566218881,0.6931471805599453
39.905,116.391,0.0,580.345856025815,55.0,8.374380111694336,1,2.5147339319729447,0.08159833035289885,4.311432893039904
4.6126,-74.0705,0.0,1383.125626056873,2601.0,8.365785598754883,1,0.9288367012031186,0.184507566218881,5.163200649324778
35.6897,139.692,0.0,1383.125626056873,49.0,24.356508255004883,1,3.3898840438818927,0.184507566218881,6.2243060388662155
37.5833,127.0,0.0,917.5058612599968,38.0,1.4929898977279663,1,3.2396893651121657,0.1261156882157443,3.111193472248631
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
-15.7744,-48.0773,0.0,1383.125626056873,1240.0,2.138115882873535,1,1.1360766787962873,0.184507566218881,3.831772373498083
23.7161,90.3961,0.0,1835.092293098569,17.0,2.2271645069122314,1,4.643905895380767,0.23810199497879342,4.143272185022993
22.45668595,114.0207401434262,0.0,1383.125626056873,7.0,7.050323486328125,1,5.164161225992641,0.184507566218881,4.994257373918802
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
12.15,-86.2667,0.0,1383.125626056873,62.0,2.082606077194214,1,3.1761509801085253,0.184507566218881,3.8066219725684367
15.6333,32.6333,0.0,74.4496937841177,387.0,0.9630299806594848,1,0.784759921473405,0.01084773200722088,1.1217580029959948
27.1303344,80.859666,0.0,1171.5756766498089,126.0,2.0833961963653564,1,2.418143908278651,0.15839960485052051,3.6489788081170484
22.3736982,114.11772623048805,0.0,1383.125626056873,15.0,8.770960807800293,1,4.482384865562333,0.184507566218881,5.209967839680692
37.5833,127.0,0.0,917.5058612599968,38.0,1.4929898977279663,1,3.2396893651121657,0.1261156882157443,3.111193472248631
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
2.0408,45.3425,0.0,425.063575617969,20.0,3.3417911529541016,1,3.1019429469066933,0.06040930770789996,3.1443176962796575
4.6126,-74.0705,0.0,1383.125626056873,2601.0,8.365785598754883,1,0.9288367012031186,0.184507566218881,5.163200649324778
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
18.5425,-72.3386,0.0,284.1208800673485,29.0,0.9274099469184875,1,2.439795609530906,0.0407803946020539,1.7805791924902643
36.8008,10.18,0.0,412.37582359462976,15.0,2.4938268661499023,1,3.324081931693514,0.058657996988880585,2.8536585043403506
28.4419,117.963,0.0,1883.4255915135143,79.0,10.0869140625,1,3.2403562553912724,0.24366699004374112,5.654550715207307
-6.1783,106.632,0.0,1771.20097912848,16.0,1.315276265144348,1,4.665213866289835,0.23069783225569093,3.6048160228952697
34.0253,-6.8361,0.0,1383.125626056873,23.0,1.4531670808792114,1,4.088162734353791,0.184507566218881,3.4658162180187997
34.5328,69.1658,0.0,951.7458071932195,1798.0,4.627367496490479,1,0.9278404098829283,0.13052770371644723,4.215691474468497
23.7161,90.3961,0.0,1835.092293098569,17.0,2.2271645069122314,1,4.643905895380767,0.23810199497879342,4.143272185022993
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
-17.793383050000003,177.9782252066411,0.0,1383.125626056873,745.0,18.58766746520996,1,1.3491260480928287,0.184507566218881,5.95523396461135
43.039163,-87.9030526,0.0,1383.125626056873,189.0,6.894781589508057,1,2.2278193646793687,0.184507566218881,4.972254419362538
43.824477,-70.213724,0.0,1383.125626056873,37.0,1.5848150253295898,1,3.648006489309571,0.184507566218881,3.547333671183466
38.7568,-9.2748,0.0,670.5482332035899,160.0,4.014937400817871,1,1.8188712440822898,0.09370382854399709,3.7421219772898904
25.75,89.25,0.0,745.1479425653815,36.0,0.9274099469184875,1,3.0973467929487253,0.10360584913592127,2.510868765521182
-7.1219366,-36.7246845,0.0,356.7617563530803,566.0,2.085921287536621,1,0.9666832104446559,0.050945104350039135,2.5732649172343676
31.4568448,74.40783572800441,0.0,1383.125626056873,220.0,0.0,1,2.111241398325284,0.184507566218881,0.6931471805599453
38.9047,-77.0163,0.0,908.9457597583532,19.0,8.371980667114258,1,3.859619368267991,0.12500962120285125,4.75006611638013
35.6897,139.692,0.0,1383.125626056873,49.0,24.356508255004883,1,3.3898840438818927,0.184507566218881,6.2243060388662155
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
21.0245,105.841,0.0,1383.125626056873,10.0,4.070889472961426,1,4.8499867185359316,0.184507566218881,4.454916159044789
29.546177,-98.645045,0.0,1383.125626056873,284.0,3.8542888164520255,1,1.9246970731971833,0.184507566218881,4.401546464929477
44.31621325,18.166693328592743,120.0,1383.125626056873,898.0,9.130749702453612,1,1.2637073491279753,0.184507566218881,5.249738757435477
-25.3,-57.6333,0.0,1727.4273550137875,145.0,4.494117736816406,1,2.626962640879767,0.22559321237668487,4.7697057135911685
51.5383064,-1.7771372,0.0,1383.125626056873,107.0,0.9274099469184875,1,2.6950810480125496,0.184507566218881,3.051527075650775
40.6889,-112.011,0.0,646.1546421051025,1328.0,1.854334115982056,1,0.910753879343556,0.0904445464410722,2.990000459609406
50.9,-1.4,0.0,737.6512102782726,5.0,2.93868088722229,1,4.827848576169331,0.10261518743971836,3.5368416075395848
41.8931,12.4828,0.0,1383.125626056873,43.0,2.490381956100464,1,3.5095934848428176,0.184507566218881,3.9781337835365824
50.9,-1.4,0.0,737.6512102782726,5.0,2.93868088722229,1,4.827848576169331,0.10261518743971836,3.5368416075395848
41.89,-71.3934,0.0,1310.0280882790685,29.0,6.79074239730835,1,3.821389139343325,0.17556326060080243,4.903749257308403
50.9,-1.4,0.0,737.6512102782726,5.0,2.93868088722229,1,4.827848576169331,0.10261518743971836,3.5368416075395848
36.712933,37.552979,0.0,1383.125626056873,592.0,5.067250728607178,1,1.4661264976782804,0.184507566218881,4.66927243874187
34.0253,-6.8361,0.0,1383.125626056873,23.0,1.4531670808792114,1,4.088162734353791,0.184507566218881,3.4658162180187997
-22.9083,-43.1964,0.0,1715.5181197449565,6.0,3.0179266929626465,1,5.50968795613604,0.2241999072955975,4.373026659059947
5.3356587,100.2389496,0.0,1383.125626056873,170.0,13.92165184020996,1,2.3113915970107017,0.184507566218881,5.667917091345908
-16.4942,-68.1475,0.0,2128.295565955341,3748.0,3.972421407699585,1,0.9430093376168334,0.2713945181657555,4.853612353633777
-26.1347819,25.6546729,0.0,550.9023359045386,1393.0,1.3880971670150757,1,0.8734647986909294,0.0776149623310355,2.5963731848951386
24.9,91.8667,0.0,5454.259702004492,21.0,8.992009162902832,1,5.5211444499742015,0.5872542203825588,6.598653131478922
-17.1853659,-64.3518376,0.0,1383.125626056873,235.0,2.0927443504333496,1,2.061875890664541,0.184507566218881,3.811262889892049
47.9184676,106.9177016,0.0,307.33497254550457,1299.0,2.7657129764556885,1,0.80487258010464,0.04404001267125318,2.6870451582941093
37.5833,127.0,0.0,917.5058612599968,38.0,1.4929898977279663,1,3.2396893651121657,0.1261156882157443,3.111193472248631
17.9667,102.6,0.0,1761.725033633411,173.0,1.345463514328003,1,2.4952576029501903,0.22959501151052977,3.621208819882791
26.0476,-80.375,0.0,1555.8437295258043,4.0,1.387526512145996,1,5.746742169562499,0.2053290552661652,3.532946874174376
42.1494,-79.9946,0.0,1383.125626056873,218.0,3.9091296195983887,1,2.118138334932395,0.184507566218881,4.415330701783925
11.12561,105.30246,0.0,1383.125626056873,8.0,0.9451696872711182,1,5.0478066338293655,0.184507566218881,3.068717239146996
36.1402925,1.4297038,0.0,1383.125626056873,254.0,3.563516139984131,1,2.004720967323251,0.184507566218881,4.325106192437861
45.5389,10.2203,0.0,1383.125626056873,157.0,5.361618995666504,1,2.375274027086774,0.184507566218881,4.724709603029424
9.113406,-79.3326397,0.0,1383.125626056873,38.0,1.3198484182357788,1,3.623400748274112,0.184507566218881,3.3758805583727924
-15.7744,-48.0773,0.0,1383.125626056873,1240.0,2.138115882873535,1,1.1360766787962873,0.184507566218881,3.831772373498083
5.4021302,102.0635972,0.0,2858.909506350756,56.0,3.350626468658448,1,3.9542451162040733,0.34983010263959424,4.9766694048538
58.308843,12.397789,0.0,1383.125626056873,69.0,5.108130931854248,1,3.0800245933644943,0.184507566218881,4.677157468985421
41.89,-71.3934,0.0,1310.0280882790685,29.0,6.79074239730835,1,3.821389139343325,0.17556326060080243,4.903749257308403
-6.2146,106.845,0.0,2403.623966500163,13.0,2.629258155822754,1,5.157257282478281,0.30167945684282244,4.567850151648317
8.4548419,-80.4372912,0.0,1383.125626056873,26.0,4.149748802185059,1,3.974563438700948,0.184507566218881,4.473660656822731
-2.1347,-79.5872,0.0,1383.125626056873,10.0,2.9322545528411865,1,4.8499867185359316,0.184507566218881,4.135811171072161
49.095079,-93.181786,0.0,1383.125626056873,394.0,7.564929962158203,1,1.7050360259515567,0.184507566218881,5.063784556456599
-21.0244816,27.5147504,0.0,1383.125626056873,1040.0,1.986483812332153,1,1.2025670980680816,0.184507566218881,3.7615164507137506
36.2,37.15,0.0,308.2744786515832,374.0,2.181145191192627,1,1.0374689844190246,0.04417171043192572,2.487984289623532
-3.705,128.17,0.0,1383.125626056873,7.0,2.6242525577545166,1,5.164161225992641,0.184507566218881,4.028582001530166
41.89,-71.3934,0.0,1310.0280882790685,29.0,6.79074239730835,1,3.821389139343325,0.17556326060080243,4.903749257308403
24.8860917,67.1152746,0.0,1383.125626056873,15.0,3.704791784286499,1,4.482384865562333,0.184507566218881,4.362975835667833
8.06027865,-66.51228500971891,0.0,1383.125626056873,45.0,2.089576244354248,1,3.4678570388660983,0.184507566218881,3.8098149632562874
37.9161,139.036,0.0,1686.5736795589328,2.0,5.447676181793213,1,6.218600119691729,0.22080547640845108,4.935557191772465
15.6333,32.6333,0.0,74.4496937841177,387.0,0.9630299806594848,1,0.784759921473405,0.01084773200722088,1.1217580029959948
-30.0328,-51.23,0.0,1383.125626056873,43.0,2.1411283016204834,1,3.5095934848428176,0.184507566218881,3.8331193131442496
40.9540993,-5.7063986,0.0,1383.125626056873,798.0,3.074976682662964,1,1.3166952892770651,0.184507566218881,4.181851495096023
44.8951448,11.072824,0.0,1383.125626056873,15.0,2.616725444793701,1,4.482384865562333,0.184507566218881,4.02581198875754
32.2501567,-107.12115245,0.0,1383.125626056873,1325.0,4.301733016967773,1,1.1128705435645083,0.184507566218881,4.508824564866419
50.9,-1.4,0.0,737.6512102782726,5.0,2.93868088722229,1,4.827848576169331,0.10261518743971836,3.5368416075395848
7.68977865,125.23653125001968,0.0,2878.082581795752,875.0,11.91870403289795,1,1.6649638922258074,0.3518078311989037,6.242323283885575
36.3602951,43.139219,0.0,1383.125626056873,217.0,2.1823887825012207,1,2.121616176597093,0.184507566218881,3.851387760848197
5.6572136,44.3496766,0.0,1383.125626056873,540.0,2.93186092376709,1,1.516578770249288,0.184507566218881,4.135681214476025
38.7568,-9.2748,0.0,670.5482332035899,160.0,4.014937400817871,1,1.8188712440822898,0.09370382854399709,3.7421219772898904
41.89,-71.3934,0.0,1310.0280882790685,29.0,6.79074239730835,1,3.821389139343325,0.17556326060080243,4.903749257308403
51.5383064,-1.7771372,0.0,1383.125626056873,107.0,0.9274099469184875,1,2.6950810480125496,0.184507566218881,3.051527075650775
27.00821815,75.75000961075662,0.0,1383.125626056873,508.0,9.419926643371582,1,1.55124490069133,0.184507566218881,5.280595936001177
-33.9581,25.6,0.0,1383.125626056873,94.0,3.3507986068725586,1,2.8069428722591616,0.184507566218881,4.265235776026325
-33.0153,27.9116,0.0,865.2348928153515,48.0,3.3145906925201416,1,2.978477001717346,0.11934250438203628,3.8024312965770055
-33.2417543,151.4647785,0.0,1383.125626056873,32.0,4.328820705413818,1,3.782208075548057,0.184507566218881,4.514963929083255
37.8226,-122.23,0.0,1383.125626056873,103.0,8.611929893493652,1,2.7278060865172122,0.184507566218881,5.191871622518046
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
28.7,77.2,0.0,474.6675053611398,221.0,2.134204149246216,1,1.420246874540283,0.06722693258009843,2.8403591218763777
39.9843,-76.8315,0.0,1383.125626056873,156.0,2.590773105621338,1,2.3804454854646804,0.184507566218881,4.016202139684058
34.169262950000004,-116.787448181486,0.0,1383.125626056873,2210.0,20.46269416809082,1,0.9652963540493182,0.184507566218881,6.050863901039504
23.76822,112.80027,0.0,2674.84784219414,297.0,28.87761116027832,1,2.395711022737367,0.3306421906864953,7.051883943694697
5.8667,-55.1667,0.0,1956.693485379219,2.0,2.944291353225708,1,6.218600119691729,0.25204428521678923,4.47730624001315
41.260596,-75.807859,0.0,1383.125626056873,274.0,6.214016914367676,1,1.9501223696301293,0.184507566218881,4.86981382813745
-33.0153,27.9116,0.0,865.2348928153515,48.0,3.3145906925201416,1,2.978477001717346,0.11934250438203628,3.8024312965770055
52.0882992,-2.157944832014875,60.0,1383.125626056873,17.0,1.5091170072555542,1,4.367424446745397,0.184507566218881,3.5012759006870002
36.7729333,3.0588445,60.0,1383.125626056873,26.0,5.665591716766357,1,3.974563438700948,0.184507566218881,4.778902361853432
54.837222,-133.005,0.0,1383.125626056873,143.0,32.04300308227539,1,2.451439406359199,0.184507566218881,6.497635078778751
-33.0153,27.9116,0.0,865.2348928153515,48.0,3.3145906925201416,1,2.978477001717346,0.11934250438203628,3.8024312965770055
38.49143855,106.27601964224876,0.0,1383.125626056873,1113.0,0.9274099469184875,1,1.1760623900097438,0.184507566218881,3.051527075650775
38.7403075,-9.1667056,0.0,1383.125626056873,64.0,2.55098295211792,1,3.147545471547528,0.184507566218881,4.001286601139479
-32.8833,-68.8333,0.0,1383.125626056873,745.0,1.4419288635253906,1,1.3491260480928287,0.184507566218881,3.4585395152494427
-4.215,-69.9411,0.0,1383.125626056873,82.0,1.3132201433181765,1,2.92660533072416,0.184507566218881,3.371190966392201
8.9775829,-79.5077806,0.0,2556.0591723769903,0.0,0.0,1,6.218600119691729,0.31806041641283933,0.6931471805599453
-2.0,-80.0,0.0,2194.3025533109903,5.0,2.7802884578704834,1,5.907313871367472,0.27873902552315527,4.5333345722112215
-23.5033149,-46.6752722,0.0,1383.125626056873,731.0,5.547544956207275,1,1.3582846981095893,0.184507566218881,4.758204148212738
47.4407848,21.4752281,60.0,1383.125626056873,93.0,1.3710538148880005,1,2.816252818451725,0.184507566218881,3.4113863780390656
46.99268995,22.192752017048164,60.0,591.6873589158058,301.0,4.821285247802734,1,1.37604947737452,0.08312848141751464,3.797352939064814
-21.0244816,27.5147504,0.0,1383.125626056873,1040.0,1.986483812332153,1,1.2025670980680816,0.184507566218881,3.7615164507137506
-8.0539,-34.8808,0.0,1636.1445542424915,7.0,1.8727930784225464,1,5.330387911141055,0.214863784418869,3.865762093686142
9.704923,1.668852,0.0,1383.125626056873,434.0,2.968677520751953,1,1.6447276672461715,0.184507566218881,4.147763711584999
19.6438823,96.4630959854734,0.0,1383.125626056873,673.0,10.85500144958496,1,1.3992390095242544,0.184507566218881,5.421047987958142
37.5833,127.0,0.0,917.5058612599968,38.0,1.4929898977279663,1,3.2396893651121657,0.1261156882157443,3.111193472248631
19.4333,-99.1333,0.0,1383.125626056873,2233.0,5.632969856262207,1,0.9628403567979966,0.184507566218881,4.773225178615996
32.128771,-96.091514,0.0,1383.125626056873,93.0,2.377345085144043,1,2.816252818451725,0.184507566218881,3.9334606916052794
15.6333,32.6333,0.0,74.4496937841177,387.0,0.9630299806594848,1,0.784759921473405,0.01084773200722088,1.1217580029959948
30.6167,-111.05,0.0,292.4559023231268,754.0,5.680324554443359,1,0.8701876548802315,0.04195198376893336,3.288323352375354
0.426481,-78.306694,0.0,1383.125626056873,3428.0,31.7388973236084,1,0.876868266214959,0.184507566218881,6.488128083556005
16.874682,121.5594345,0.0,1383.125626056873,91.0,3.04913330078125,1,2.8352098318809658,0.184507566218881,4.173670379643381
-21.78,-46.57,0.0,1383.125626056873,1270.0,18.789905548095703,1,1.127594365153547,0.184507566218881,5.965999627307234
5.981126,116.0746556,0.0,1383.125626056873,7.0,1.3150339126586914,1,5.164161225992641,0.184507566218881,3.372476419294604
9.0568891,-83.3261436,0.0,1383.125626056873,694.0,10.284095764160156,1,1.3838185023269762,0.184507566218881,5.367511549454685
22.3812583,114.2081762,0.0,1383.125626056873,17.0,10.044751167297363,1,4.367424446745397,0.184507566218881,5.344185497874889
